,unimodal,moment_1,moment_2,moment_3,moment_4,q10,q20,q30,q40,q50,q60,q70,q80,q90
440.4296875,1.0,5.30012333148511e-09,9.841343135103688e-16,5.29644149690182e-22,3.1359324103589765e-28,8.828252885631112e-10,1.071314853702963e-09,1.3127907410947456e-09,1.5058589670519274e-09,1.760535275190713e-09,2.0066118300871683e-09,2.47674512477142e-09,3.3289131843915055e-09,5.9658219809731136e-09
440.91796875,1.0,5.61843129658654e-09,1.978075806711377e-15,1.6880978012387653e-21,1.5783157032007854e-27,7.560417679426522e-10,9.422151156701961e-10,1.0951775549649978e-09,1.2639005315817625e-09,1.500081453605962e-09,1.7423189485000512e-09,2.1479315145480954e-09,3.0228329748196938e-09,5.193298532806611e-09
441.40625,1.0,5.650975003163824e-09,2.2670008460999934e-15,2.142796886661692e-21,2.2193627070018116e-27,6.835733768435788e-10,8.526794186931485e-10,9.996329968412585e-10,1.1394601192322643e-09,1.3212500798960525e-09,1.551399944837375e-09,1.9696612752305733e-09,2.8292046043607547e-09,5.484829676802826e-09
441.89453125,1.0,4.7361033397903265e-09,9.246662127830453e-16,4.582316566203312e-22,2.4930490233937877e-28,6.596086737779107e-10,7.996660134089897e-10,9.25457232486555e-10,1.0403029115884607e-09,1.2070318692252399e-09,1.4430019914970233e-09,1.8255381718899356e-09,2.522598632020002e-09,5.205919607930807e-09
442.3828125,1.0,4.038287678750906e-09,4.0901602905245357e-16,1.3787312349401544e-22,5.676603324828831e-29,6.457907026575097e-10,8.105840971303922e-10,9.483049157525824e-10,1.1011815719405187e-09,1.3069659987476656e-09,1.5139432056117358e-09,1.871884552559156e-09,2.8355329937873386e-09,5.247972108786502e-09
442.87109375,1.0,4.34057797342408e-09,7.318927505346546e-16,3.6237035871060833e-22,1.9643712810837396e-28,6.635983519337043e-10,8.149918764159554e-10,9.529770258359763e-10,1.0889702971399075e-09,1.261251501259405e-09,1.4917388372949147e-09,1.838425709493029e-09,2.8335073727162015e-09,5.307501860462112e-09
443.359375,1.0,4.714197978538208e-09,1.4235083765117176e-15,1.1674753336476532e-21,1.0396495431771425e-27,6.741713549258424e-10,8.191984970888213e-10,9.54409436026686e-10,1.0700197501533826e-09,1.2536112051504175e-09,1.4861358438184165e-09,1.9215173690650132e-09,2.784740893031437e-09,5.164136647683301e-09
443.84765625,1.0,3.781810551158216e-09,3.227316130337849e-16,9.980992090085512e-23,3.756065072382057e-29,6.559202240389926e-10,7.978303140834603e-10,9.448772866607176e-10,1.1192173556009137e-09,1.2530009798270894e-09,1.5083967737324045e-09,1.920824273345539e-09,2.797414576778325e-09,4.907012695471931e-09
444.3359375,1.0,3.995895790119587e-09,4.864673264340877e-16,1.7553061839424617e-22,7.254118452344091e-29,6.193323892563219e-10,7.569655422508312e-10,8.805702723653939e-10,1.0087473301501148e-09,1.1712113152797106e-09,1.4011516244712636e-09,1.8055946329862346e-09,2.677746988073588e-09,5.111011207864278e-09
444.82421875,1.0,3.5854845082160472e-09,4.238352245975097e-16,1.6484200805873867e-22,7.387020698593695e-29,5.588939294625115e-10,6.706537301734827e-10,7.868022203247237e-10,9.133136476639564e-10,1.0516787405616498e-09,1.2558957343901147e-09,1.5983002205314684e-09,2.403337498634674e-09,4.906403635723016e-09
445.3125,1.0,3.4511082832254463e-09,3.1929450775479974e-16,8.839987110587146e-23,2.718814821466503e-29,4.883254388403511e-10,5.993151113218552e-10,7.281406856846795e-10,8.398642904053228e-10,9.918853335683189e-10,1.219093672667151e-09,1.5434773517127942e-09,2.3753225445565287e-09,5.2496662455652905e-09
445.80078125,1.0,3.4735993485995624e-09,2.9044941346515e-16,6.527155881336193e-23,1.6172216300329905e-29,4.841532033730146e-10,6.169783164636484e-10,7.187073169251442e-10,8.264458195098169e-10,9.592544882977991e-10,1.1508453815609135e-09,1.5633361500753037e-09,2.4688313471831945e-09,4.686159780134738e-09
446.2890625,1.0,3.991987893943943e-09,5.054488893135123e-16,1.7116393369545408e-22,6.77115256822423e-29,5.265333521366272e-10,6.421297283262144e-10,7.491553366495884e-10,8.56194888339747e-10,1.0121187265535085e-09,1.2107935670421654e-09,1.5510599981148697e-09,2.479884030619769e-09,4.610002406884154e-09
446.77734375,1.0,4.178881563541182e-09,5.525669074520691e-16,1.8161833212381392e-22,6.623237034687142e-29,5.689067645420161e-10,7.190505028439722e-10,8.597200912732642e-10,9.796600393280449e-10,1.1336404122823483e-09,1.375266074813289e-09,1.6997171173678654e-09,2.5345262971145454e-09,4.758361997645115e-09
447.265625,1.0,4.214179470169638e-09,4.602479672463e-16,1.272723669029432e-22,3.8400987544776846e-29,6.500417191689571e-10,8.038516341694094e-10,9.708565665053996e-10,1.1138327893999678e-09,1.2961021067605115e-09,1.4710410385133166e-09,1.764854492994152e-09,2.608589265260602e-09,5.152377929014684e-09
447.75390625,1.0,4.12613296300923e-09,4.086270033517211e-16,1.1600389739511064e-22,3.7852334323728466e-29,6.810093795370288e-10,8.522030545034336e-10,9.867741889201847e-10,1.1328601657465867e-09,1.2806961282040733e-09,1.504538093833683e-09,1.8986945875845294e-09,2.6461445130921804e-09,5.015469663937328e-09
448.2421875,1.0,4.219507119957848e-09,4.553436837966507e-16,1.4077847129751558e-22,4.894262479372423e-29,6.526931777585573e-10,8.145955184450428e-10,9.556285728215408e-10,1.1141228477769957e-09,1.2724359891582982e-09,1.5893862580903703e-09,1.9471466983696746e-09,2.999624939568814e-09,5.345370555176246e-09
448.73046875,0.0,4.86022824616838e-09,8.120469735232098e-16,4.462594728168103e-22,2.8680904616114347e-28,7.159177070500117e-10,8.454963124958953e-10,9.674877969904262e-10,1.113855693754323e-09,1.2696352929649696e-09,1.5197985272334724e-09,1.9220214301663873e-09,2.955552498949111e-09,5.989925065700488e-09
449.21875,0.0,5.1635426447075005e-09,5.717759083793411e-16,2.474246364770709e-22,1.3402425470472801e-28,6.871428890105304e-10,8.320146521739716e-10,1.000239357290502e-09,1.1510343321215516e-09,1.3056634297399224e-09,1.529628687260556e-09,1.8959086010726037e-09,2.9990512940531797e-09,7.451513059956153e-09
