,unimodal,moment_1,moment_2,moment_3,moment_4,q10,q20,q30,q40,q50,q60,q70,q80,q90
0.48828125,0.0,1807.5904879171292,65975811.98418669,5273466730819.657,5.257076225873249e+17,181.86852577791078,229.9044783222771,268.8669910415655,306.3854491388094,346.09338628727204,395.0120002128251,470.82069209468153,588.7504249835104,1382.154188947388
0.9765625,0.0,66.33188653882397,78958.94529395095,177781766.78637454,491751793982.01495,5.500322027637057,6.528809345909737,7.644270287143135,8.730313422703135,9.765141448673269,11.182517837617938,13.527237916756842,17.635358723786357,62.17044566618261
1.46484375,0.0,5.8373013600568955,565.3702762318353,123089.00100032047,36491603.03037378,0.46316152105435376,0.5706744834191309,0.6786707294704062,0.75844227581932,0.8678412078950413,1.031398916511022,1.2444975296407648,1.887321587777008,7.207090360571097
1.953125,0.0,1.2402107048549784,25.201415562742728,1029.6809746936815,55027.25486418716,0.09477437561621821,0.11100591671685836,0.13092790055720005,0.1549620261900178,0.1832743040170209,0.2202278665047667,0.27418677863545793,0.41275364165952144,1.373908575722988
2.44140625,0.0,0.4210422730343408,3.1072782168701614,46.140115986172106,852.7233679731057,0.028452911994458378,0.035351607127718294,0.04116955907074242,0.04768401370070134,0.05534728749222566,0.06882649394653699,0.08718555024427878,0.13680384915355276,0.4783209259229284
2.9296875,0.0,0.15156612660691163,0.41554284199356334,2.60538133343204,21.16767640339342,0.01107948920966134,0.01384696599096271,0.01674206651644913,0.019780588421215013,0.023153166265750508,0.027418596315175375,0.035680614838294614,0.055195991557173474,0.17359327278389777
3.41796875,0.0,0.07499484702137098,0.11754449593565729,0.4450807384885275,2.142026185068926,0.007640847724516328,0.009300666474743938,0.010740843679855278,0.012264260189573079,0.01451953895873629,0.01683208546522513,0.020603783370903565,0.02891158971818199,0.07665369933668065
3.90625,0.0,0.035281155196355336,0.020158469088037378,0.027098064331306838,0.044382839599058255,0.004408187186690017,0.005435664901842506,0.006144937460110455,0.006861935163230876,0.008112171147721964,0.009581284993955155,0.011825526606592642,0.01727766320275845,0.041919232955292166
4.39453125,0.0,0.01795056412446823,0.005139551305818013,0.003915728393468544,0.004199299715208988,0.0015941790707848166,0.002012486369526434,0.002434167934328043,0.002907881004471424,0.003577335341155809,0.004392812513645877,0.005746208942063984,0.009842638215330626,0.024314091365721432
4.8828125,0.0,0.011102017140313758,0.0025337941509019817,0.0014895033316717641,0.0011127050937157338,0.0009153976250992667,0.0011644150183246554,0.001399641615744143,0.0017476317704044817,0.002132984387934342,0.0027171014865238568,0.0037758463135973185,0.005593763044916202,0.014224716440495845
5.37109375,1.0,0.00690097400865282,0.0010006684796528664,0.0003826365352422027,0.0001808545520238621,0.0005508898675902461,0.0007738406407240082,0.0009506704230405987,0.0011389881227687737,0.0014061446234202041,0.001768036366088562,0.002359839229466043,0.0037449887012336908,0.009016869372327955
5.859375,1.0,0.004392095156877177,0.0004758026159046363,0.00015160588322340278,5.8302376533716924e-05,0.0003828691647751014,0.0005088723503478254,0.0006350015669217388,0.0007593316428658219,0.0009682785055545087,0.0011784472397953088,0.001566126620179918,0.002432705715611962,0.006340989561112733
6.34765625,1.0,0.003115318779374017,0.00022684551794117754,4.932008936575579e-05,1.3483544926064714e-05,0.0002577504426663217,0.0003283804440558618,0.0004298713552622064,0.0005321730952582949,0.0006639086077462681,0.0008308605672777312,0.0011030474977835943,0.001576689135393427,0.004120742379017758
6.8359375,1.0,0.0022195988654248482,0.00011910161675724515,1.8780788031569557e-05,3.6703127370011183e-06,0.00018962717648770687,0.0002562862394018479,0.0003169603766607827,0.0003860585765914319,0.00047660968226343094,0.0006070940786333584,0.000795483193282635,0.001277843026233366,0.0028980649126565876
7.32421875,1.0,0.001685909755665661,7.799292955567315e-05,1.0323194211218323e-05,1.6270081837669987e-06,0.00015876997759839718,0.0002070135484501832,0.00025014824708035694,0.0003171105901782337,0.00038507362025340516,0.00048299496543875763,0.0006292843418552179,0.0009606291959722809,0.002201497894331292
7.8125,1.0,0.0012497550267888122,5.299182966786046e-05,6.514325735644932e-06,9.522836714470516e-07,0.0001122907730155365,0.0001470058599265836,0.00017938395632981842,0.0002177270758885268,0.00028101540802853914,0.0003475247240689007,0.0004564794254556559,0.0006836300160472967,0.0014840865031044907
8.30078125,1.0,0.000916816543578673,3.218893182908784e-05,3.3220174088923896e-06,4.05109421405519e-07,8.023580923604428e-05,0.00010598397655822303,0.00013714383514160127,0.00016736838091027756,0.00020711813652397697,0.00026573890167299127,0.00034888852379712373,0.0005295234236381808,0.0011495178217298902
8.7890625,1.0,0.0007540013605965073,2.1562479442467414e-05,1.667753261630109e-06,1.538841818418203e-07,5.692932075519567e-05,8.452769327437943e-05,0.00010818199543796605,0.0001343851811072005,0.00016306219797416173,0.00020739491385350195,0.0002861335363120724,0.00043755884808566783,0.0008712786885517216
9.27734375,1.0,0.0006336624060476801,1.672800783311796e-05,1.1173315926216736e-06,8.736837316615955e-08,5.0819280787812586e-05,6.876124067184129e-05,8.885796300932552e-05,0.00010724642332295115,0.0001292658905245568,0.000167276857083233,0.00022546779452364786,0.0003584601570186842,0.0006969673966885569
9.765625,1.0,0.0005130400998027232,1.0668481314873347e-05,5.57699587724397e-07,3.361563768753202e-08,4.0122045984202706e-05,5.578144364067007e-05,7.031605085195077e-05,8.778347780177357e-05,0.00011089332036462179,0.00013709876643351374,0.00017718166194132613,0.00028296673560719744,0.0006116885099817971
10.25390625,1.0,0.00041797758560600107,7.05373547822854e-06,2.935280320633096e-07,1.403692701143995e-08,3.1051048985203926e-05,4.528686810054189e-05,5.725504687629359e-05,7.135910810309804e-05,8.712304179817893e-05,0.00011144537755139649,0.00014186153046288945,0.0002375625820551548,0.00046037056437074343
