,unimodal,moment_1,moment_2,moment_3,moment_4,q10,q20,q30,q40,q50,q60,q70,q80,q90
0.48828125,0.0,72684918.84656921,1.1105328871269915e+17,2.3375581566096393e+27,7.830888494467367e+37,2136885.115288238,3264649.5779418377,4550655.135689452,6101419.5621786425,8397828.86140632,12178991.887797335,19829459.718842596,45417522.96960486,150564398.67168215
0.9765625,0.0,1130032.056213597,329221813632184.2,7.680073792086565e+23,1.853451226120175e+33,40904.89694325816,51757.40194035763,61880.81938271514,72745.23947583574,86360.73069891793,106184.34737354498,144452.25071124002,289663.8571522548,1685601.5453115113
1.46484375,0.0,71471.73666996647,3873774679051.7266,1.0062761394325232e+21,2.6558126662212148e+29,3644.386812950391,4547.726819829087,5382.120967883599,6248.9271717266765,7339.648357167727,9003.968488005134,12238.98908856434,19228.71579795329,96299.14558173814
1.953125,0.0,16918.907558941493,65832314572.83479,2.0612228462138284e+18,6.822448160557283e+25,858.0322952194928,1078.732382925264,1273.937846457256,1484.9830709355574,1757.726385131013,2169.2188860736715,3729.6953012967188,25857.67627870327,40784.22209788012
2.44140625,0.0,5356.58894493871,1071172574.7917087,2472561138934567.0,6.43792731624435e+21,319.19010683959436,402.3118482491022,475.8073375795381,558.1501323367884,662.0438322326031,826.2503110019064,1295.751341414796,10295.289060410776,17141.191677114763
2.9296875,1.0,1005.6190172459827,122973767.23558033,113540552514100.4,1.1887755948412464e+20,138.36870539441435,175.09555385280342,209.79127975321236,247.0362714573925,290.0450919166778,353.8379815820726,478.7608692479758,745.9005245256569,1323.836353004696
3.41796875,0.0,469.5563421382135,57311311.99897938,34438179010589.086,2.212931546395259e+19,105.3031698556855,126.19592453496678,143.5609480108745,160.18294934594206,178.22235184990254,198.14955023069305,226.29612693225076,270.58158712275787,455.4399356406798
3.90625,1.0,262.90575974158105,30346430.9430417,16104629606454.266,9.455405735698397e+18,64.10989963009365,77.40536312736056,88.17436644019793,98.76405428959491,109.79824181112059,122.57340072183757,139.0604347705806,163.39944142437255,238.6244482783295
4.39453125,1.0,123.0376310519887,7967510.792841357,2042815998153.7473,5.792311240400964e+17,23.37985888856218,28.957149505624276,33.99029764284161,38.873891583166305,44.31209711052662,50.49757570642624,58.50272428279466,70.81998552956576,107.47188257617472
4.8828125,1.0,67.83376544650963,1322196.7432489076,110070918610.66403,9633721323661032.0,14.62982391144265,18.344246923987477,21.660996597306568,24.88440606633163,28.511885859677626,32.615953923456495,37.923914754409914,46.40127295738965,69.72033403979653
5.37109375,1.0,45.88903329642469,350151.9540600607,16795527005.670528,877526070494645.9,10.371703446327148,13.17066802626306,15.789267704456135,18.51773539441184,21.466395130802987,25.18718309909909,29.715115134218017,37.26846437483635,60.29135009597348
5.859375,1.0,33.51645791495162,147473.10063881782,4199344664.0354495,133026227830526.8,7.583920101506301,9.774873469390666,11.699219077074206,13.751642116325622,16.00056595947983,18.83076955144056,22.375465355847012,28.508441457251724,47.36778764979525
6.34765625,1.0,20.734179867637334,89909.87575949763,1892229236.9718833,42017317470687.28,5.307607083858664,6.7207069082397135,7.911959452990731,9.150126974013748,10.485433178617246,12.025949533620825,13.99869478152426,17.13251457748527,25.445094140355287
6.8359375,1.0,13.727984286019076,48533.50413850289,805291683.4067945,14535222425258.104,3.8302534385103892,4.796281741247841,5.6266513291238605,6.420011568391967,7.284149472705302,8.262256093486737,9.515112764213244,11.481384484220971,15.866242527767142
7.32421875,1.0,9.916802219104369,16135.111550640491,138008363.79029688,1239666671770.4219,3.2254358999898667,3.9667136320484007,4.600064364246506,5.212585758555708,5.881598396911123,6.637813445983783,7.592146212680306,8.98510615005132,11.914569999251448
7.8125,1.0,7.612796099926686,5318.947206299572,28350309.7782389,165215714547.3259,2.814479160106081,3.446683819293433,4.014428054430749,4.555648517778597,5.1239028130512265,5.774988665859547,6.555520229807868,7.710628662203705,10.055841807588799
8.30078125,1.0,5.396406902265707,2425.004936605241,8983375.366349516,36537702827.43514,2.009707599810313,2.470044666855002,2.8563426844604822,3.2354476810541195,3.648115249260518,4.094393013762735,4.658894063295122,5.500463548515477,7.36776746133521
8.7890625,1.0,3.798924995325455,1311.617069093591,3190693.420119661,8712901394.911606,1.3363553065292346,1.6479448523449836,1.9216162099532659,2.1986855334877435,2.472421476911956,2.7926265407342576,3.209428722188142,3.8003636745371225,5.0824601845763375
9.27734375,1.0,3.9193243488379563,823.1129635599108,1530723.4099032867,3111586972.5886817,1.4356554088573525,1.8160212398594844,2.1395495290345763,2.452027374437824,2.785592963341928,3.1567502919759827,3.6063425839856085,4.242575376348655,5.557687459545362
9.765625,1.0,15.169688628555289,501.30359817449573,563372.0820818837,828851166.8192799,4.800640195882862,6.792374469422045,8.630097118252069,10.624362766931412,12.98655907110177,15.793569158909058,18.894151094984597,22.390528864098364,27.24211541476363
10.25390625,1.0,14.020062767527167,264.1391421645941,173749.15546053072,184184575.19976768,4.53981020435904,6.400232798604619,8.033446749737793,9.766141372661755,11.795028935308935,14.290489269751593,17.296080272644407,20.880372792475576,25.6837719900477
10.7421875,1.0,4.662326032388376,108.01296521408128,60390.83359589442,46602987.418244086,1.1554194360737364,1.5376302932518204,1.9305047745852109,2.3919754564378737,2.9604984158721437,3.6438124661787317,4.613643739841223,6.22826181267806,10.262521751979394
11.23046875,1.0,1.9106478619036442,52.5843164416797,25821.976746498694,15025097.285098119,0.670962068804215,0.8406590874597724,0.9851254380573613,1.131795613411586,1.299540774244035,1.5178916629852672,1.819749491465934,2.3509653015862058,3.468146020867843
11.71875,1.0,2.532965853747847,36.46399960733147,13342.169512348944,6012657.96923688,0.8744766024696894,1.1069171015237496,1.3246788680332093,1.5636887242157944,1.8814448073524837,2.3192228207168264,2.9041957513810606,3.623961349114309,4.709488533714456
12.20703125,1.0,2.710158511574725,25.045487813497644,6201.083526027013,2081909.6935873379,0.7819843445161414,1.0020113173242269,1.2190509553199858,1.4849416808292482,1.8557744176615136,2.4290737438170655,3.1610148538205034,4.12583746931977,5.4918931864537175
12.6953125,0.0,3.08292978229016,39.03690562384125,2999.499410435905,689350.002409527,0.3693049186588082,0.4583973151255043,0.5380248692470322,0.6223230192970233,0.7229649570476686,0.8590671329727791,1.1119113575819692,4.0726213649291685,11.048996829270523
13.18359375,1.0,1.3741543863766719,12.31734413507831,1297.709314017076,225084.10371780727,0.30096859590097347,0.38285382591177275,0.45961515411944076,0.5399274827581872,0.6386732885326938,0.7764845797928268,1.0420882880523137,1.721603321010602,3.3551628325812386
13.671875,1.0,0.8678129003156002,4.487605721598944,512.2495974615521,75773.67497652101,0.30471161325267304,0.38553274830142936,0.45855767828698607,0.5345411143133026,0.62346901802389,0.7389918725355774,0.8983558069675573,1.142421711495675,1.580823374334516
14.16015625,1.0,0.6685495464241749,2.760477770314813,255.50085992930607,29944.884564495183,0.2804295515267484,0.3506876761775097,0.41358303888835396,0.4729359781167006,0.5368755474784948,0.6109593058201346,0.7014168430676365,0.8291955160279076,1.048794862726227
14.6484375,1.0,0.5676159635309816,1.6735718407684093,124.15669365849466,11585.14942142123,0.25994829339612935,0.3206527497848415,0.3705905125566728,0.42102656605076416,0.4744870537977024,0.5333800479508131,0.6061252936056463,0.7031228283147506,0.8721393284820028
15.13671875,1.0,0.4582995860683631,1.139983028529251,70.03403833989586,5375.403918857177,0.2161580700820297,0.26629609682423466,0.3093408824345279,0.349503718309295,0.39088981078114926,0.4394525506311456,0.49743534277475826,0.5708871223773823,0.6914800681270621
15.625,1.0,0.4546753000040039,0.9746363066858573,47.499108689150724,2973.3162367764553,0.20302020965280662,0.254922381799231,0.2993967623092661,0.3440432765649037,0.38837662403063455,0.4367009439536721,0.4948092669479044,0.5717744662182628,0.6982370449468519
16.11328125,1.0,0.3716559117590846,1.2750737236807923,81.26983295292209,6282.999723253941,0.15942722180325108,0.20140316644950496,0.23678357844218664,0.2720563807700623,0.30825892500033353,0.3474526586221405,0.39754580039750254,0.46214579038071923,0.5693806525314076
16.6015625,1.0,0.24698720264403584,0.36456441651004806,10.670991343543204,400.96619897897403,0.10817500669438129,0.13502868763448247,0.15834214907949057,0.18226039039399156,0.20577535060566737,0.23299964562817183,0.2659117293387612,0.30818694657786005,0.37766210112718296
17.08984375,1.0,0.20563888121799861,0.21019779029347818,5.285761279000613,168.00937138011412,0.09351909140103588,0.11590207454238906,0.13500228572297024,0.15441429694730574,0.17558575209886373,0.19845262396708696,0.22540482668034686,0.26118858034730913,0.31786261417471695
17.578125,1.0,0.19141412559262286,0.15488328945385826,3.221080341853065,87.1102355663635,0.08693889387759077,0.10899003293335417,0.12732829501465845,0.1452852629497304,0.1638591947888945,0.18554481760142044,0.20999126266342147,0.24289522071250785,0.2979593765579865
18.06640625,1.0,0.19768294901646283,0.159474666852164,3.3178549083585755,86.17274730507151,0.09341330529844491,0.11479295914145736,0.13315553872745137,0.15083759781511988,0.16866576414078854,0.18934809417311863,0.21324487820448296,0.24526990551407957,0.2981060095647004
18.5546875,1.0,0.1987210869154108,0.16094093606775897,3.786998465198609,113.33680737173545,0.09527172347229006,0.11664033468184717,0.1346838878555254,0.15190358083999447,0.16960934660426216,0.18925582653720438,0.2127782712582949,0.24417363634592118,0.2983707156746836
19.04296875,1.0,0.1597759489347707,0.1443402673310866,2.015297115236641,36.88263437550329,0.0683187243892904,0.08465547591564908,0.09839378279416544,0.11177779130800328,0.12586842149553112,0.14148197434472473,0.15997994134338925,0.18573938405215118,0.23219495775007234
19.53125,1.0,0.14567459772980232,0.08614257215212927,0.8501743346547864,12.129672402842674,0.06230377513807513,0.07749233700505978,0.08956825349999865,0.10177224024360151,0.11456100979053702,0.12866173228462702,0.1460513756683773,0.1700767263427337,0.21258859546949546
20.01953125,1.0,0.12949295830747995,0.04715965313455702,0.4282052595479991,5.262827571802182,0.06103123257426693,0.07499520668287904,0.08650570492883383,0.0972188493384328,0.10875380019201042,0.12160863390395163,0.13733573283189462,0.15839543010618148,0.19469110858367863
