,unimodal,moment_1,moment_2,moment_3,moment_4,q10,q20,q30,q40,q50,q60,q70,q80,q90
0.48828125,1.0,7145.209575154312,7288488483.832426,1.3959291413160914e+16,2.891920216435853e+22,453.6240677322438,614.9447996199459,712.7369271094138,813.2955237609551,940.3712579309853,1113.6440142728914,1310.7752511221654,1706.9697770058515,2449.8376633944595
0.9765625,1.0,49.30638209996592,99110.63031515972,700891446.9308898,5373951801731.715,12.292759311525067,15.955755519477533,18.54683908773613,21.44570198851794,24.136847853626257,26.568103034602856,30.265042105799555,34.51724261152235,43.591317168738996
1.46484375,1.0,3.474244005593051,30.78068670117096,1729.9719348946996,117909.02561625179,1.4240170631801958,1.6878689577317287,1.9686986026206694,2.2332278126373653,2.565006567663941,2.8688662531729103,3.37823898321115,4.061783334639092,5.097404397178576
1.953125,1.0,0.809846763696286,1.1653242363108598,10.126499016021755,112.1391846518717,0.31304950006409504,0.39057412614727477,0.4641178654103999,0.5367833043710034,0.6052968368587959,0.6878288434576845,0.8007330556001703,0.9400188679836842,1.2824932834912126
2.44140625,1.0,0.26566929677926393,0.12034503254256758,0.47969035739806437,2.6798517335891967,0.1041588699703789,0.13043380430659615,0.15626827550762012,0.18100962867796955,0.2038320809625671,0.2373409309736636,0.2789973692761965,0.3284343208674414,0.4072119848019479
2.9296875,1.0,0.11594910306459964,0.047259085581771804,0.17757582948886094,0.8198566637111491,0.04186252980931324,0.05376688560494839,0.06485570547122085,0.07532962691537826,0.08713298956223811,0.09853829369726995,0.11390434216531409,0.13840943987910367,0.1745987273394598
3.41796875,1.0,0.07019611514533466,0.018175965287499728,0.03530506279611349,0.0819460780910894,0.028499796961345056,0.03489054234981672,0.03988037329997325,0.044482035430140426,0.050542543548283796,0.05787441676650251,0.06729370179027178,0.07890204577868172,0.10438136622986739
3.90625,1.0,0.04294759237543959,0.008760650719046355,0.011489891237426032,0.017571977048818153,0.01576831004549669,0.019832122370296454,0.023806303945138933,0.026820004096775634,0.030531488156135465,0.03506649482720072,0.04010527628227254,0.04812057422795554,0.06158178293480093
4.39453125,1.0,0.020035642866568202,0.0005815473741233944,0.00010600369835611726,2.5823193213262955e-05,0.007001230030975312,0.009082100516805388,0.010844324566615434,0.012535082760156463,0.014633405667886326,0.01718206625948683,0.020869629636611632,0.02593513257634432,0.03360370766198115
4.8828125,1.0,0.01206744670068456,0.00025776225238291305,5.061040351645958e-05,1.418398425327831e-05,0.0044035151305435866,0.005654113607535592,0.00697005609756454,0.007885857604685537,0.009008580374158233,0.010361081069784743,0.01245292402788434,0.015390984654049566,0.020482865805241633
