,unimodal,moment_1,moment_2,moment_3,moment_4,q10,q20,q30,q40,q50,q60,q70,q80,q90
0.48828125,0.0,31014372.881312825,1.3813903396206229e+17,7.732536879060173e+26,4.632168100844836e+36,736196.2081588699,913492.4329211653,1049368.6186502567,1177360.3237876508,1343125.5947199191,1519976.87801446,1689110.790778895,1897009.8218773182,2454475.106659123
0.9765625,0.0,1390241.9151711916,339219936200805.94,1.1637632068697895e+23,4.454141575113917e+31,29398.51406567561,36082.50221538201,43280.868534112975,48067.63889925601,53688.61721173002,61299.6311917278,71254.04398090746,86412.30501363186,117072.17074768293
1.46484375,0.0,148880.14053259278,4584301347508.165,2.2066620292714136e+20,1.1435255277507149e+28,3968.238600260108,4839.329639628595,5554.924444218927,6546.866019089116,7477.591641053912,8503.219269685263,10427.980388198248,12965.78988320361,19436.109338444203
1.953125,0.0,34691.00000058716,168661856426.4889,1.2889577952759665e+18,1.115984733303767e+25,1036.017606234119,1323.1561879588648,1552.9123509700173,1779.1896114380354,2080.8640304656824,2440.576131621006,2878.1655721433162,3707.5463463083975,5181.017172075188
2.44140625,0.0,10111.134504799564,12254555407.354202,2.387089573981793e+16,5.335908624206685e+22,376.8843488951812,495.8222748428181,588.4456731611809,703.2001280781521,827.0156113612403,970.9682535233579,1121.729986083495,1410.611470550397,2022.1142888575778
2.9296875,0.0,5248.635468597639,3274355228.576227,2951857069367095.5,2.916076627577255e+21,196.7113182277095,243.86524249156938,288.735299104198,339.46218371122364,391.0932450804369,464.6018702173755,555.0603222125716,693.1918545641641,997.061825263397
3.41796875,0.0,3283.0742764734027,1769472834.2577853,1509463376079349.8,1.4138193153284825e+21,177.6746685352772,210.46989906567836,239.78481314850657,267.60113572015274,300.3071183825236,342.4519912032305,400.7174542807112,495.0695054374283,644.4972924459158
3.90625,0.0,1570.5506104465205,319576189.45965093,96777546591488.69,3.066267790397505e+19,105.73547584910749,131.6178829412738,149.27014432695762,170.64296310550313,191.589795644854,214.21354103995284,253.4961981085429,298.8797835974454,393.66110373200826
4.39453125,0.0,1390.7000509761529,353606569.98712766,135959690742136.12,5.664076870270444e+19,35.57954518269054,44.48423235575012,52.48193097255084,62.48386051718419,73.73701490118832,89.47354662929658,105.1976006561853,130.54125585091916,206.33870617320105
4.8828125,0.0,1116.4458476826285,281274823.8688652,109618690793304.19,4.536070275051549e+19,24.014891085220228,31.121292006922815,38.067886123769775,45.250148014992824,53.73385189622206,62.503468164221765,71.97302537596374,91.95549003401644,143.93936175920967
5.37109375,0.0,478.30808221417,28745478.877379525,2910824136935.3657,3.361469325661238e+17,20.73531733758113,28.184210278910633,32.864948628619885,38.610660664612794,44.45331103261766,51.88802856066998,60.56603147832685,73.54368038986189,99.98880503904567
5.859375,0.0,196.94585395080722,3760526.8025921513,128267116946.7043,4927490178691113.0,18.041640539625103,22.6557917213613,26.397798967593555,30.466074555377205,34.39283803541156,38.83785823656929,44.70521164256868,54.04780166816787,68.62835432720982
6.34765625,0.0,219.6354256617371,6401030.816916194,309375423145.5226,1.686602865699075e+16,10.70102427238009,14.578528647788904,17.14352202860779,20.068020407140473,23.073491198084593,26.26533572246478,30.26737742033147,37.16418625185193,51.50156281053472
6.8359375,1.0,178.6252412192369,6005947.877422848,312777759593.3177,1.7772152622291218e+16,6.994724162811176,8.543520673895385,10.516969893685905,12.39233508016521,14.394863026181683,16.822108987489177,19.699042169985045,24.33474747085544,36.174022659413346
7.32421875,1.0,117.67635041931402,2536415.5870028706,85258876424.36403,3125160517140228.0,5.4246813633946935,6.46705509671401,7.783835709390079,9.131964102029121,10.747571231357956,12.515458378245999,14.565487624050848,19.32775655379645,27.2629255119159
7.8125,1.0,63.167315651925435,458419.78991102753,4945135018.221833,56414027092984.73,3.7693804498993337,4.53402250474828,5.437023952719598,6.524340741478585,7.874520200066469,9.076940252910829,11.21598958195856,14.305681414082706,19.973808880774165
8.30078125,1.0,40.213631944252505,168325.71370366434,1410208095.2870479,13258976769757.982,2.79687135464321,3.455542497456986,4.128017827309775,4.971380643412614,5.606705015325909,6.881090172520528,8.619485519710747,11.14838582225531,16.930499688965295
8.7890625,1.0,41.999994150678006,225881.18689046134,2255583002.283474,24896627547389.887,2.340141091432,2.9448079431461207,3.614918446016011,4.303213789551485,4.941771593339029,5.812921204669088,7.0217992375287,9.448836033761896,14.115292142548737
